'de_novo'_AMP_biosynthetic_process is_a AMP_biosynthetic_process
(-)-secoisolariciresinol_metabolic_process is_a lignan_metabolic_process
(-)-secoisolariciresinol_metabolic_process is_a phenol-containing_compound_metabolic_process
(-)-secologanin_catabolic_process is_a (-)-secologanin_metabolic_process
(-)-secologanin_catabolic_process is_a aldehyde_catabolic_process
(-)-secologanin_catabolic_process is_a heterocycle_catabolic_process
(-)-secologanin_catabolic_process is_a monoterpenoid_catabolic_process
(-)-secologanin_catabolic_process is_a olefinic_compound_catabolic_process
(-)-secologanin_catabolic_process is_a organic_cyclic_compound_catabolic_process
(-)-secologanin_metabolic_process is_a beta-glucoside_metabolic_process
(-)-secologanin_metabolic_process is_a cellular_aldehyde_metabolic_process
(-)-secologanin_metabolic_process is_a heterocycle_metabolic_process
(-)-secologanin_metabolic_process is_a monoterpenoid_metabolic_process
(-)-secologanin_metabolic_process is_a olefinic_compound_metabolic_process
(1->3),(1->4)-beta-glucan_binding is_a polysaccharide_binding
(1->3)-alpha-glucan_metabolic_process is_a alpha-glucan_metabolic_process
(1->3)-beta-D-glucan_binding is_a polysaccharide_binding
(1->3)-beta-D-glucan_immune_receptor_activity has_part (1->3)-beta-D-glucan_binding
(1->4)-alpha-glucan_metabolic_process is_a alpha-glucan_metabolic_process
(1->4)-beta-D-galactan_binding is_a polysaccharide_binding
(1->6)-beta-D-glucan_binding is_a polysaccharide_binding
(1->6)-beta-D-glucan_catabolic_process is_a beta-glucan_catabolic_process
(1-methylpentyl)succinate_synthase_activity is_a carbon-carbon_lyase_activity
(17Z)-protosta-17(20),24-dien-3beta-ol_catabolic_process is_a (17Z)-protosta-17(20),24-dien-3beta-ol_metabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_catabolic_process is_a secondary_metabolite_catabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_catabolic_process is_a steroid_catabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_catabolic_process is_a triterpenoid_catabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_metabolic_process is_a secondary_alcohol_metabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_metabolic_process is_a steroid_metabolic_process
(17Z)-protosta-17(20),24-dien-3beta-ol_metabolic_process is_a tetracyclic_triterpenoid_metabolic_process
(22S)-22-hydroxy-campest-4-en-3-one_C-23_hydroxylase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_incorporation_or_reduction_of_molecular_oxygen,_NAD(P)H_as_one_donor,_and_incorporation_of_one_atom_of_oxygen
(22S)-22-hydroxy-campesterol_C-23_hydroxylase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_incorporation_or_reduction_of_molecular_oxygen,_NAD(P)H_as_one_donor,_and_incorporation_of_one_atom_of_oxygen
(25S)-Delta(4)-dafachronate_metabolic_process is_a carboxylic_acid_metabolic_process
(25S)-Delta(4)-dafachronate_metabolic_process is_a cellular_ketone_metabolic_process
(25S)-Delta(4)-dafachronate_metabolic_process is_a olefinic_compound_metabolic_process
(25S)-Delta(4)-dafachronate_metabolic_process is_a steroid_metabolic_process
(25S)-Delta(7)-dafachronate_metabolic_process is_a carboxylic_acid_metabolic_process
(25S)-Delta(7)-dafachronate_metabolic_process is_a cellular_ketone_metabolic_process
(25S)-Delta(7)-dafachronate_metabolic_process is_a steroid_metabolic_process
(3,5-dichlorophenylurea)acetate_amidohydrolase_activity is_a hydrolase_activity,_acting_on_carbon-nitrogen_(but_not_peptide)_bonds,_in_linear_amides
(3-aminopropyl)(L-aspartyl-1-amino)phosphoryl-5'-adenosine_biosynthetic_process_from_asparagine is_a cellular_modified_amino_acid_metabolic_process
(3-aminopropyl)(L-aspartyl-1-amino)phosphoryl-5'-adenosine_biosynthetic_process_from_asparagine is_a nucleotide_biosynthetic_process
(3-aminopropyl)(L-aspartyl-1-amino)phosphoryl-5'-adenosine_biosynthetic_process_from_asparagine is_a peptidyl-asparagine_modification
(3R)-hydroxyacyl-CoA_dehydrogenase_(NAD)_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(3R)-hydroxymyristoyl-[acyl-carrier-protein]_dehydratase_activity is_a hydro-lyase_activity
(3S,4R)-3,4-dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-CH_group_of_donors,_NAD_or_NADP_as_acceptor
(5alpha)-campestan-3-one_hydroxylase_activity is_a oxidoreductase_activity,_acting_on_paired_donors,_with_incorporation_or_reduction_of_molecular_oxygen,_NAD(P)H_as_one_donor,_and_incorporation_of_one_atom_of_oxygen
(R)-(-)-1,2,3,4-tetrahydronaphthol_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-2-hydroxy-fatty_acid_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-2-hydroxyacid_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-2-hydroxyisocaproate_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-3-amino-2-methylpropionate-pyruvate_transaminase_activity is_a transaminase_activity
(R)-3-hydroxyacid-ester_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-4-hydroxymandelate_catabolic_process is_a (R)-4-hydroxymandelate_metabolic_process
(R)-4-hydroxymandelate_catabolic_process is_a monocarboxylic_acid_catabolic_process
(R)-4-hydroxymandelate_metabolic_process is_a monocarboxylic_acid_metabolic_process
(R)-4-hydroxymandelate_metabolic_process is_a phenol-containing_compound_metabolic_process
(R)-4-hydroxyphenyllactate_dehydrogenase_(NADPH)_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-dehydropantoate_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_aldehyde_or_oxo_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-lactaldehyde_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(R)-limonene_6-monooxygenase_activity is_a limonene_monooxygenase_activity
(R)-mandelate_catabolic_process_to_benzoate is_a benzoate_metabolic_process
(R)-mandelate_catabolic_process_to_benzoate is_a organic_cyclic_compound_biosynthetic_process
(R)-mandelate_catabolic_process_to_catechol is_a catechol-containing_compound_biosynthetic_process
(R)-mandelate_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_CH-OH_group_of_donors
(R)-mevalonic_acid_biosynthetic_process is_a (R)-mevalonic_acid_metabolic_process
(R)-mevalonic_acid_biosynthetic_process is_a organic_hydroxy_compound_biosynthetic_process
(R)-mevalonic_acid_catabolic_process is_a (R)-mevalonic_acid_metabolic_process
(R)-mevalonic_acid_catabolic_process is_a monocarboxylic_acid_catabolic_process
(R)-mevalonic_acid_catabolic_process is_a organic_hydroxy_compound_catabolic_process
(R)-mevalonic_acid_metabolic_process is_a monocarboxylic_acid_metabolic_process
(R)-pantolactone_dehydrogenase_(flavin)_activity is_a oxidoreductase_activity,_acting_on_CH-OH_group_of_donors
(R)-sulfopropanediol_2-dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline_N-methyltransferase_activity is_a S-adenosylmethionine-dependent_methyltransferase_activity
(S)-2,3-di-O-geranylgeranylglyceryl_phosphate_synthase_activity is_a geranyltranstransferase_activity
(S)-2,3-di-O-geranylgeranylglyceryl_phosphate_synthase_activity is_a polyprenyltransferase_activity
(S)-2-hydroxy-fatty_acid_dehydrogenase_activity is_a oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
(S)-2-methylmalate_dehydratase_activity is_a hydro-lyase_activity
(S)-3-O-geranylgeranylglyceryl_phosphate_synthase_activity is_a prenyltransferase_activity
